Column1,Column2
185,透天厝
186,電梯大樓
187,電梯大樓
188,透天厝
189,電梯大樓
190,公寓
191,電梯大樓
192,公寓
193,公寓
194,公寓
195,公寓
196,電梯大樓
197,公寓
198,公寓
199,電梯大樓
200,公寓
201,公寓
202,電梯大樓
203,公寓
204,公寓
205,公寓
206,電梯大樓
207,公寓
208,公寓
209,公寓
210,電梯大樓
211,電梯大樓
212,公寓
213,公寓
214,最短租期一年
215,公寓
216,公寓
217,公寓
218,公寓
219,公寓
220,電梯大樓
221,透天厝
222,最短租期一年
223,公寓
224,電梯大樓
225,電梯大樓
226,電梯大樓
227,電梯大樓
228,公寓
229,最短租期一年
230,公寓
231,公寓
232,公寓
233,公寓
234,公寓
235,公寓
236,電梯大樓
237,公寓
238,公寓
239,公寓
240,公寓
241,公寓
242,電梯大樓
243,公寓
244,公寓
245,電梯大樓
246,公寓
247,公寓
248,公寓
249,公寓
250,電梯大樓
251,透天厝
252,公寓
253,公寓
254,公寓
255,公寓
256,公寓
257,透天厝
258,透天厝
259,公寓
260,公寓
261,公寓
262,電梯大樓
263,電梯大樓
264,電梯大樓
265,公寓
266,電梯大樓
267,公寓
268,公寓
269,公寓
270,公寓
271,公寓
272,公寓
273,公寓
274,公寓
275,透天厝
276,透天厝
277,透天厝
278,公寓
279,公寓
280,公寓
281,公寓
282,公寓
283,公寓
284,公寓
285,公寓
286,公寓
287,公寓
288,公寓
289,電梯大樓
290,電梯大樓
291,最短租期一年
292,公寓
293,電梯大樓
294,公寓
295,公寓
296,透天厝
297,公寓
298,公寓
299,公寓
300,公寓
301,公寓
302,公寓
303,公寓
304,公寓
305,公寓
306,公寓
307,公寓
308,公寓
309,公寓
310,公寓
311,電梯大樓
312,公寓
313,電梯大樓
314,公寓
315,電梯大樓
316,電梯大樓
317,最短租期一年
318,公寓
319,電梯大樓
320,公寓
321,公寓
322,電梯大樓
323,透天厝
324,公寓
325,公寓
326,電梯大樓
327,公寓
328,公寓
329,透天厝
330,公寓
331,電梯大樓
332,電梯大樓
333,透天厝
334,公寓
335,公寓
336,公寓
337,透天厝
338,公寓
339,電梯大樓
340,電梯大樓
341,電梯大樓
342,公寓
343,電梯大樓
344,公寓
345,電梯大樓
346,公寓
347,公寓
348,透天厝
349,公寓
350,公寓
351,公寓
352,公寓
353,公寓
354,公寓
355,公寓
356,公寓
357,公寓
358,公寓
359,透天厝
360,公寓
361,公寓
362,電梯大樓
363,公寓
364,電梯大樓
365,公寓
366,公寓
367,公寓
368,透天厝
369,電梯大樓
370,電梯大樓
371,電梯大樓
372,公寓
373,公寓
374,電梯大樓
375,最短租期三個月
376,最短租期1月
377,最短租期1月
378,最短租期1月
379,最短租期1月
380,公寓
381,電梯大樓
382,公寓
383,透天厝
384,公寓
385,電梯大樓
386,電梯大樓
387,公寓
388,電梯大樓
389,電梯大樓
390,電梯大樓
391,公寓
392,電梯大樓
393,公寓
394,公寓
395,透天厝
396,公寓
397,公寓
398,公寓
399,公寓
400,電梯大樓
401,公寓
402,最短租期一年
403,公寓
404,公寓
405,公寓
406,電梯大樓
407,公寓
408,公寓
409,公寓
410,公寓
411,公寓
412,公寓
413,公寓
414,電梯大樓
415,公寓
416,公寓
417,公寓
418,電梯大樓
419,公寓
420,公寓
421,公寓
422,電梯大樓
423,電梯大樓
424,公寓
425,公寓
426,公寓
427,電梯大樓
428,電梯大樓
429,公寓
430,公寓
431,公寓
432,公寓
433,公寓
434,電梯大樓
435,公寓
436,電梯大樓
437,電梯大樓
438,公寓
439,公寓
440,公寓
441,透天厝
442,電梯大樓
443,電梯大樓
444,電梯大樓
445,電梯大樓
446,電梯大樓
447,電梯大樓
448,電梯大樓
449,公寓
450,電梯大樓
451,公寓
452,電梯大樓
453,公寓
454,電梯大樓
455,公寓
456,電梯大樓
457,電梯大樓
458,公寓
459,別墅
460,公寓
461,公寓
462,電梯大樓
463,電梯大樓
464,電梯大樓
465,公寓
466,公寓
467,公寓
468,公寓
469,電梯大樓
470,公寓
471,電梯大樓
472,電梯大樓
473,電梯大樓
474,公寓
475,電梯大樓
476,電梯大樓
477,電梯大樓
478,電梯大樓
479,電梯大樓
480,公寓
481,電梯大樓
482,電梯大樓
483,電梯大樓
484,電梯大樓
485,電梯大樓
486,公寓
487,電梯大樓
488,電梯大樓
489,電梯大樓
490,電梯大樓
491,電梯大樓
492,電梯大樓
493,公寓
494,公寓
495,公寓
496,透天厝
497,公寓
498,電梯大樓
499,電梯大樓
500,電梯大樓
501,電梯大樓
502,電梯大樓
503,透天厝
504,公寓
505,公寓
506,公寓
507,電梯大樓
508,公寓
509,電梯大樓
510,電梯大樓
511,電梯大樓
512,公寓
513,電梯大樓
514,電梯大樓
515,公寓
516,最短租期一年
517,公寓
518,公寓
519,公寓
520,電梯大樓
521,公寓
522,電梯大樓
523,公寓
524,公寓
525,電梯大樓
526,公寓
527,公寓
528,電梯大樓
529,電梯大樓
530,電梯大樓
531,公寓
532,電梯大樓
533,電梯大樓
534,公寓
535,電梯大樓
536,電梯大樓
537,電梯大樓
538,電梯大樓
539,電梯大樓
540,電梯大樓
541,公寓
542,公寓
543,電梯大樓
544,電梯大樓
545,公寓
546,電梯大樓
547,電梯大樓
548,電梯大樓
549,公寓
550,電梯大樓
551,電梯大樓
552,電梯大樓
553,電梯大樓
554,電梯大樓
555,公寓
556,透天厝
557,公寓
558,公寓
559,公寓
560,公寓
561,透天厝
562,透天厝
563,公寓
564,透天厝
565,透天厝
566,電梯大樓
567,透天厝
568,公寓
569,公寓
570,電梯大樓
571,公寓
572,公寓
573,公寓
574,公寓
575,透天厝
576,公寓
577,公寓
578,透天厝
579,公寓
580,公寓
581,公寓
582,電梯大樓
583,公寓
584,電梯大樓
585,公寓
586,透天厝
587,電梯大樓
588,電梯大樓
589,透天厝
590,公寓
591,公寓
592,公寓
593,公寓
594,電梯大樓
595,電梯大樓
596,電梯大樓
597,電梯大樓
598,公寓
599,電梯大樓
600,透天厝
601,透天厝
602,透天厝
603,透天厝
604,公寓
605,公寓
606,透天厝
607,透天厝
608,公寓
609,公寓
610,電梯大樓
611,電梯大樓
612,公寓
613,公寓
614,電梯大樓
615,公寓
616,電梯大樓
617,電梯大樓
618,透天厝
619,電梯大樓
620,公寓
621,電梯大樓
622,公寓
623,電梯大樓
624,電梯大樓
625,電梯大樓
626,電梯大樓
627,電梯大樓
628,公寓
629,電梯大樓
630,電梯大樓
631,公寓
632,公寓
633,公寓
634,電梯大樓
635,電梯大樓
636,電梯大樓
637,電梯大樓
638,電梯大樓
639,電梯大樓
640,電梯大樓
641,透天厝
642,透天厝
643,公寓
644,公寓
645,電梯大樓
646,電梯大樓
647,公寓
648,公寓
649,電梯大樓
650,電梯大樓
651,電梯大樓
652,電梯大樓
653,公寓
654,公寓
655,公寓
656,公寓
657,公寓
658,公寓
659,電梯大樓
660,公寓
661,電梯大樓
662,公寓
663,公寓
664,公寓
665,公寓
666,公寓
667,電梯大樓
668,公寓
669,電梯大樓
670,透天厝
671,公寓
672,公寓
673,公寓
674,公寓
675,公寓
676,公寓
677,電梯大樓
678,公寓
679,公寓
680,電梯大樓
681,公寓
682,電梯大樓
683,公寓
684,最短租期一年
685,公寓
686,電梯大樓
687,電梯大樓
688,公寓
689,公寓
690,電梯大樓
691,公寓
692,公寓
693,透天厝
694,公寓
695,公寓
696,電梯大樓
697,公寓
698,公寓
699,公寓
700,公寓
701,公寓
702,透天厝
703,電梯大樓
704,公寓
705,電梯大樓
706,公寓
707,公寓
708,公寓
709,公寓
710,透天厝
711,公寓
712,公寓
713,公寓
714,透天厝
715,透天厝
716,公寓
717,公寓
718,電梯大樓
719,公寓
720,公寓
721,電梯大樓
722,電梯大樓
723,公寓
724,公寓
725,透天厝
726,公寓
727,電梯大樓
728,公寓
729,透天厝
730,公寓
731,公寓
732,公寓
733,透天厝
734,透天厝
735,公寓
736,公寓
737,別墅
738,公寓
739,公寓
740,透天厝
741,最短租期一年
742,公寓
743,公寓
744,公寓
745,公寓
746,公寓
747,公寓
748,公寓
749,公寓
750,別墅
751,透天厝
752,公寓
753,公寓
754,公寓
755,最短租期一年
756,公寓
757,公寓
758,最短租期一年
759,電梯大樓
760,透天厝
761,公寓
762,公寓
763,電梯大樓
764,公寓
765,公寓
766,電梯大樓
767,公寓
768,公寓
769,電梯大樓
770,公寓
771,公寓
772,公寓
773,公寓
774,公寓
775,最短租期一年
776,電梯大樓
777,公寓
778,公寓
779,公寓
780,別墅
781,公寓
782,公寓
783,公寓
784,公寓
785,公寓
786,最短租期三個月
787,公寓
788,公寓
789,公寓
790,公寓
791,公寓
792,公寓
793,公寓
794,電梯大樓
795,電梯大樓
796,電梯大樓
797,公寓
798,公寓
799,公寓
800,公寓
801,公寓
802,電梯大樓
803,電梯大樓
804,公寓
805,公寓
806,電梯大樓
807,電梯大樓
808,電梯大樓
809,公寓
810,電梯大樓
811,電梯大樓
812,電梯大樓
813,公寓
814,公寓
815,電梯大樓
816,電梯大樓
817,電梯大樓
818,公寓
819,公寓
820,電梯大樓
821,公寓
822,公寓
823,公寓
824,電梯大樓
825,公寓
826,公寓
827,電梯大樓
828,公寓
829,公寓
830,公寓
831,公寓
832,公寓
833,公寓
834,公寓
835,公寓
836,透天厝
837,電梯大樓
838,公寓
839,透天厝
840,公寓
841,公寓
842,公寓
843,公寓
844,公寓
845,電梯大樓
846,電梯大樓
847,公寓
848,公寓
849,公寓
850,公寓
851,公寓
852,電梯大樓
853,電梯大樓
854,電梯大樓
855,透天厝
856,公寓
857,透天厝
858,公寓
859,公寓
860,公寓
861,公寓
862,電梯大樓
863,電梯大樓
864,公寓
865,電梯大樓
866,公寓
867,公寓
868,公寓
869,公寓
870,透天厝
871,公寓
872,公寓
873,公寓
874,公寓
875,透天厝
876,公寓
877,電梯大樓
878,電梯大樓
879,電梯大樓
880,公寓
881,公寓
882,公寓
883,電梯大樓
884,公寓
885,電梯大樓
886,電梯大樓
887,公寓
888,公寓
889,電梯大樓
890,公寓
891,電梯大樓
892,電梯大樓
893,公寓
894,電梯大樓
895,公寓
896,電梯大樓
897,透天厝
898,透天厝
899,電梯大樓
900,電梯大樓
901,電梯大樓
902,電梯大樓
903,電梯大樓
904,電梯大樓
905,電梯大樓
906,公寓
907,透天厝
908,電梯大樓
909,公寓
910,電梯大樓
911,透天厝
912,公寓
913,公寓
914,透天厝
915,公寓
916,公寓
917,電梯大樓
918,電梯大樓
919,公寓
920,公寓
921,公寓
922,電梯大樓
923,電梯大樓
924,電梯大樓
925,透天厝
926,公寓
927,公寓
928,公寓
929,公寓
930,透天厝
931,公寓
932,公寓
933,公寓
934,電梯大樓
935,公寓
936,電梯大樓
937,電梯大樓
938,透天厝
939,電梯大樓
940,電梯大樓
941,電梯大樓
942,電梯大樓
943,公寓
944,電梯大樓
945,公寓
946,公寓
947,電梯大樓
948,電梯大樓
949,電梯大樓
950,公寓
951,電梯大樓
952,公寓
953,公寓
954,電梯大樓
955,公寓
956,公寓
957,公寓
958,別墅
959,透天厝
960,公寓
961,公寓
962,公寓
963,電梯大樓
964,公寓
965,公寓
966,公寓
967,別墅
968,透天厝
969,電梯大樓
970,電梯大樓
971,電梯大樓
972,電梯大樓
973,電梯大樓
974,電梯大樓
975,公寓
976,公寓
977,公寓
978,透天厝
979,公寓
980,公寓
981,公寓
982,電梯大樓
983,電梯大樓
984,電梯大樓
985,公寓
986,電梯大樓
987,公寓
988,公寓
989,公寓
990,電梯大樓
991,電梯大樓
992,公寓
993,公寓
994,電梯大樓
995,透天厝
996,電梯大樓
997,公寓
998,電梯大樓
999,公寓
1000,電梯大樓
1001,公寓
1002,公寓
1003,電梯大樓
1004,公寓
1005,電梯大樓
1006,公寓
1007,公寓
1008,電梯大樓
1009,公寓
1010,透天厝
1011,公寓
1012,透天厝
1013,公寓
1014,公寓
1015,公寓
1016,電梯大樓
1017,公寓
1018,公寓
1019,公寓
1020,公寓
1021,電梯大樓
1022,公寓
1023,公寓
1024,公寓
1025,公寓
1026,電梯大樓
1027,公寓
1028,透天厝
1029,電梯大樓
1030,公寓
1031,電梯大樓
1032,公寓
1033,公寓
1034,電梯大樓
1035,公寓
1036,公寓
1037,公寓
1038,公寓
1039,公寓
1040,公寓
1041,透天厝
1042,公寓
1043,公寓
1044,別墅
1045,公寓
1046,公寓
1047,公寓
1048,電梯大樓
1049,電梯大樓
1050,公寓
1051,電梯大樓
1052,公寓
1053,透天厝
1054,公寓
1055,公寓
1056,公寓
1057,公寓
1058,電梯大樓
1059,電梯大樓
1060,電梯大樓
1061,公寓
1062,公寓
1063,公寓
1064,公寓
1065,透天厝
1066,透天厝
1067,透天厝
1068,電梯大樓
1069,公寓
1070,公寓
1071,公寓
1072,公寓
1073,電梯大樓
1074,電梯大樓
1075,公寓
1076,電梯大樓
1077,公寓
1078,別墅
1079,住宅大樓
1080,電梯大樓
1081,公寓
1082,電梯大樓
1083,公寓
1084,透天厝
1085,公寓
1086,別墅
1087,透天厝
1088,電梯大樓
1089,電梯大樓
1090,電梯大樓
1091,電梯大樓
1092,電梯大樓
1093,電梯大樓
1094,公寓
1095,公寓
1096,公寓
1097,透天厝
1098,公寓
1099,公寓
1100,公寓
1101,電梯大樓
1102,電梯大樓
1103,電梯大樓
1104,公寓
1105,電梯大樓
1106,公寓
1107,公寓
1108,公寓
1109,電梯大樓
1110,電梯大樓
1111,公寓
1112,公寓
1113,電梯大樓
1114,公寓
1115,公寓
1116,公寓
1117,電梯大樓
1118,公寓
1119,公寓
1120,電梯大樓
1121,電梯大樓
1122,公寓
1123,電梯大樓
1124,電梯大樓
1125,公寓
1126,電梯大樓
1127,公寓
1128,電梯大樓
1129,公寓
1130,電梯大樓
1131,電梯大樓
1132,公寓
1133,公寓
1134,公寓
1135,電梯大樓
1136,別墅
1137,公寓
1138,電梯大樓
1139,電梯大樓
1140,電梯大樓
1141,公寓
1142,電梯大樓
1143,電梯大樓
1144,電梯大樓
1145,公寓
1146,公寓
1147,電梯大樓
1148,電梯大樓
1149,公寓
1150,電梯大樓
1151,公寓
1152,電梯大樓
1153,公寓
1154,公寓
1155,公寓
1156,公寓
1157,公寓
1158,電梯大樓
1159,電梯大樓
1160,電梯大樓
1161,公寓
1162,電梯大樓
1163,公寓
1164,公寓
1165,透天厝
1166,公寓
1167,公寓
1168,電梯大樓
1169,公寓
1170,公寓
1171,公寓
1172,電梯大樓
1173,電梯大樓
1174,電梯大樓
1175,公寓
1176,公寓
1177,公寓
1178,公寓
1179,透天厝
1180,透天厝
1181,透天厝
1182,電梯大樓
1183,公寓
1184,公寓
1185,公寓
1186,公寓
1187,電梯大樓
1188,電梯大樓
1189,公寓
1190,電梯大樓
1191,公寓
1192,電梯大樓
1193,電梯大樓
1194,公寓
1195,公寓
1196,公寓
1197,公寓
1198,公寓
1199,公寓
1200,公寓
1201,透天厝
1202,電梯大樓
1203,公寓
1204,公寓
1205,公寓
1206,公寓
1207,電梯大樓
1208,電梯大樓
1209,公寓
1210,電梯大樓
1211,公寓
1212,電梯大樓
1213,電梯大樓
1214,公寓
1215,公寓
1216,公寓
1217,公寓
1218,公寓
1219,公寓
1220,公寓
1221,公寓
1222,公寓
1223,公寓
1224,電梯大樓
1225,公寓
1226,公寓
1227,電梯大樓
1228,電梯大樓
1229,公寓
1230,透天厝
1231,透天厝
1232,電梯大樓
1233,電梯大樓
1234,電梯大樓
1235,公寓
1236,電梯大樓
1237,公寓
1238,電梯大樓
1239,電梯大樓
1240,公寓
1241,透天厝
1242,電梯大樓
1243,公寓
1244,電梯大樓
1245,電梯大樓
1246,電梯大樓
1247,公寓
1248,電梯大樓
1249,電梯大樓
1250,公寓
1251,電梯大樓
1252,公寓
1253,電梯大樓
1254,公寓
1255,公寓
1256,電梯大樓
1257,電梯大樓
1258,公寓
1259,電梯大樓
1260,電梯大樓
1261,電梯大樓
1262,電梯大樓
1263,電梯大樓
1264,電梯大樓
1265,電梯大樓
1266,公寓
1267,電梯大樓
1268,公寓
1269,公寓
1270,電梯大樓
1271,電梯大樓
1272,公寓
1273,電梯大樓
1274,公寓
1275,公寓
1276,電梯大樓
1277,電梯大樓
1278,電梯大樓
1279,公寓
1280,公寓
1281,公寓
1282,電梯大樓
1283,電梯大樓
1284,電梯大樓
1285,電梯大樓
1286,公寓
1287,電梯大樓
1288,公寓
1289,透天厝
1290,透天厝
1291,公寓
1292,電梯大樓
1293,電梯大樓
1294,公寓
1295,電梯大樓
1296,透天厝
1297,透天厝
1298,透天厝
1299,電梯大樓
1300,電梯大樓
1301,電梯大樓
1302,電梯大樓
1303,電梯大樓
1304,公寓
1305,公寓
1306,公寓
1307,公寓
1308,電梯大樓
1309,電梯大樓
1310,電梯大樓
1311,公寓
1312,電梯大樓
1313,電梯大樓
1314,電梯大樓
1315,電梯大樓
1316,公寓
1317,公寓
1318,公寓
1319,電梯大樓
1320,電梯大樓
1321,公寓
1322,公寓
1323,公寓
1324,電梯大樓
1325,電梯大樓
1326,電梯大樓
1327,電梯大樓
1328,透天厝
1329,公寓
1330,電梯大樓
1331,電梯大樓
1332,電梯大樓
1333,電梯大樓
1334,透天厝
1335,電梯大樓
1336,電梯大樓
1337,透天厝
1338,電梯大樓
1339,電梯大樓
1340,電梯大樓
1341,公寓
1342,電梯大樓
1343,公寓
1344,電梯大樓
1345,電梯大樓
1346,電梯大樓
1347,公寓
1348,電梯大樓
1349,電梯大樓
1350,公寓
1351,公寓
1352,電梯大樓
1353,透天厝
1354,公寓
1355,公寓
1356,公寓
1357,透天厝
1358,公寓
1359,公寓
1360,公寓
1361,公寓
1362,電梯大樓
1363,電梯大樓
1364,電梯大樓
1365,電梯大樓
1366,透天厝
1367,公寓
1368,電梯大樓
1369,電梯大樓
1370,電梯大樓
1371,電梯大樓
1372,透天厝
1373,電梯大樓
1374,電梯大樓
1375,透天厝
1376,電梯大樓
1377,電梯大樓
1378,電梯大樓
1379,公寓
1380,電梯大樓
1381,公寓
1382,電梯大樓
1383,電梯大樓
1384,電梯大樓
1385,公寓
1386,電梯大樓
1387,電梯大樓
1388,電梯大樓
1389,電梯大樓
1390,公寓
1391,電梯大樓
1392,電梯大樓
1393,透天厝
1394,公寓
1395,透天厝
1396,電梯大樓
1397,公寓
1398,公寓
1399,公寓
1400,電梯大樓
1401,電梯大樓
1402,電梯大樓
1403,公寓
1404,公寓
1405,公寓
1406,電梯大樓
1407,公寓
1408,公寓
1409,公寓
1410,電梯大樓
1411,公寓
1412,公寓
1413,電梯大樓
1414,電梯大樓
1415,公寓
1416,電梯大樓
1417,透天厝
1418,透天厝
1419,透天厝
1420,電梯大樓
1421,電梯大樓
1422,電梯大樓
1423,電梯大樓
1424,電梯大樓
1425,公寓
1426,公寓
1427,公寓
1428,公寓
1429,電梯大樓
1430,電梯大樓
1431,電梯大樓
1432,公寓
1433,電梯大樓
1434,透天厝
1435,電梯大樓
1436,電梯大樓
1437,電梯大樓
1438,公寓
1439,電梯大樓
1440,電梯大樓
1441,公寓
1442,公寓
1443,公寓
1444,公寓
1445,公寓
1446,公寓
1447,公寓
1448,電梯大樓
1449,公寓
1450,公寓
1451,公寓
1452,公寓
1453,公寓
1454,公寓
1455,電梯大樓
1456,公寓
1457,電梯大樓
1458,透天厝
1459,公寓
1460,電梯大樓
1461,公寓
1462,公寓
1463,公寓
1464,電梯大樓
1465,公寓
1466,公寓
1467,公寓
1468,電梯大樓
1469,電梯大樓
1470,電梯大樓
1471,電梯大樓
1472,電梯大樓
1473,電梯大樓
1474,電梯大樓
1475,公寓
1476,電梯大樓
1477,電梯大樓
1478,公寓
1479,電梯大樓
1480,公寓
1481,電梯大樓
1482,電梯大樓
1483,公寓
1484,公寓
1485,公寓
1486,公寓
1487,透天厝
1488,電梯大樓
1489,電梯大樓
1490,公寓
1491,電梯大樓
1492,電梯大樓
1493,公寓
1494,公寓
1495,最短租期一年
1496,公寓
1497,公寓
1498,電梯大樓
1499,最短租期一年
1500,電梯大樓
1501,透天厝
1502,電梯大樓
1503,電梯大樓
1504,電梯大樓
1505,電梯大樓
1506,公寓
1507,透天厝
1508,公寓
1509,公寓
1510,公寓
1511,公寓
1512,公寓
1513,公寓
1514,公寓
1515,公寓
1516,透天厝
1517,公寓
1518,電梯大樓
1519,透天厝
1520,公寓
1521,公寓
1522,公寓
1523,電梯大樓
1524,最短租期三個月
1525,最短租期半年
1526,最短租期一年
1527,最短租期半年
1528,電梯大樓
1529,透天厝
1530,電梯大樓
1531,公寓
1532,公寓
1533,公寓
1534,公寓
1535,公寓
1536,公寓
1537,公寓
1538,透天厝
1539,透天厝
1540,電梯大樓
1541,電梯大樓
1542,公寓
1543,電梯大樓
1544,電梯大樓
1545,電梯大樓
1546,公寓
1547,公寓
1548,公寓
1549,電梯大樓
1550,公寓
1551,公寓
1552,電梯大樓
1553,公寓
1554,公寓
1555,最短租期一年
1556,公寓
1557,公寓
1558,公寓
1559,電梯大樓
1560,電梯大樓
1561,公寓
1562,電梯大樓
1563,電梯大樓
1564,公寓
1565,電梯大樓
1566,電梯大樓
1567,公寓
1568,公寓
1569,公寓
1570,電梯大樓
1571,電梯大樓
1572,透天厝
1573,公寓
1574,透天厝
1575,公寓
1576,公寓
1577,公寓
1578,公寓
1579,最短租期一年
1580,電梯大樓
1581,公寓
1582,公寓
1583,透天厝
1584,公寓
1585,電梯大樓
1586,電梯大樓
1587,公寓
1588,電梯大樓
1589,公寓
1590,電梯大樓
1591,電梯大樓
1592,公寓
1593,公寓
1594,公寓
1595,電梯大樓
1596,電梯大樓
1597,公寓
1598,公寓
1599,公寓
1600,透天厝
1601,電梯大樓
1602,公寓
1603,公寓
1604,電梯大樓
1605,電梯大樓
1606,電梯大樓
1607,電梯大樓
1608,電梯大樓
1609,公寓
1610,電梯大樓
1611,電梯大樓
1612,公寓
1613,公寓
1614,電梯大樓
1615,公寓
1616,公寓
1617,公寓
1618,公寓
1619,公寓
1620,最短租期一年
1621,公寓
1622,電梯大樓
1623,公寓
1624,公寓
1625,公寓
1626,公寓
1627,公寓
1628,公寓
1629,電梯大樓
1630,公寓
1631,電梯大樓
1632,透天厝
1633,公寓
1634,電梯大樓
1635,公寓
1636,公寓
1637,公寓
1638,電梯大樓
1639,公寓
1640,公寓
1641,公寓
1642,電梯大樓
1643,電梯大樓
1644,公寓
1645,電梯大樓
1646,電梯大樓
1647,公寓
1648,公寓
1649,電梯大樓
1650,公寓
1651,公寓
1652,公寓
1653,電梯大樓
1654,電梯大樓
1655,公寓
1656,公寓
1657,公寓
1658,公寓
1659,公寓
1660,公寓
1661,公寓
1662,透天厝
1663,透天厝
1664,電梯大樓
1665,電梯大樓
1666,公寓
1667,電梯大樓
1668,電梯大樓
1669,電梯大樓
1670,公寓
1671,公寓
1672,公寓
1673,電梯大樓
1674,公寓
1675,公寓
1676,電梯大樓
1677,公寓
1678,公寓
1679,最短租期一年
1680,公寓
1681,電梯大樓
1682,公寓
1683,公寓
1684,電梯大樓
1685,電梯大樓
1686,公寓
1687,公寓
1688,電梯大樓
1689,公寓
1690,透天厝
1691,公寓
1692,公寓
1693,公寓
1694,公寓
1695,公寓
1696,公寓
1697,公寓
1698,公寓
1699,最短租期一年
1700,電梯大樓
1701,公寓
1702,公寓
1703,公寓
1704,電梯大樓
1705,電梯大樓
1706,公寓
1707,公寓
1708,公寓
1709,電梯大樓
1710,公寓
1711,電梯大樓
1712,電梯大樓
1713,公寓
1714,電梯大樓
1715,電梯大樓
1716,透天厝
1717,最短租期一年
1718,最短租期三個月
1719,公寓
1720,公寓
1721,公寓
1722,電梯大樓
1723,透天厝
1724,公寓
1725,電梯大樓
1726,公寓
1727,公寓
1728,公寓
1729,公寓
1730,公寓
1731,公寓
1732,公寓
1733,透天厝
1734,公寓
1735,透天厝
1736,透天厝
1737,公寓
1738,透天厝
1739,公寓
1740,電梯大樓
1741,電梯大樓
1742,公寓
1743,公寓
1744,電梯大樓
1745,透天厝
1746,電梯大樓
1747,電梯大樓
1748,公寓
1749,公寓
1750,透天厝
1751,公寓
1752,公寓
1753,電梯大樓
1754,公寓
1755,公寓
1756,公寓
1757,透天厝
1758,公寓
1759,公寓
1760,公寓
1761,公寓
1762,電梯大樓
1763,公寓
1764,公寓
1765,公寓
1766,公寓
1767,電梯大樓
1768,公寓
1769,最短租期一年
1770,公寓
1771,電梯大樓
1772,公寓
1773,公寓
1774,電梯大樓
1775,公寓
1776,公寓
1777,公寓
1778,公寓
1779,電梯大樓
1780,公寓
1781,公寓
1782,公寓
1783,公寓
1784,公寓
1785,電梯大樓
1786,公寓
1787,公寓
1788,公寓
1789,公寓
1790,公寓
1791,公寓
1792,電梯大樓
1793,電梯大樓
1794,公寓
1795,公寓
1796,公寓
1797,電梯大樓
1798,公寓
1799,公寓
1800,電梯大樓
1801,公寓
1802,公寓
1803,電梯大樓
1804,電梯大樓
1805,透天厝
1806,公寓
1807,透天厝
1808,公寓
1809,公寓
1810,透天厝
1811,公寓
1812,電梯大樓
1813,電梯大樓
1814,公寓
1815,公寓
1816,公寓
1817,公寓
1818,電梯大樓
1819,公寓
1820,公寓
1821,公寓
1822,公寓
1823,透天厝
1824,電梯大樓
1825,透天厝
1826,公寓
1827,電梯大樓
