,0
235,電梯大樓
236,透天厝
237,公寓
238,公寓
239,公寓
240,公寓
241,公寓
242,電梯大樓
243,公寓
244,公寓
245,公寓
246,公寓
247,公寓
248,公寓
249,公寓
250,公寓
251,電梯大樓
252,公寓
253,透天厝
254,公寓
255,公寓
256,透天厝
257,公寓
258,透天厝
259,公寓
260,電梯大樓
261,公寓
262,公寓
263,電梯大樓
264,公寓
265,公寓
266,電梯大樓
267,電梯大樓
268,公寓
269,公寓
270,公寓
271,電梯大樓
272,公寓
273,公寓
274,公寓
275,電梯大樓
276,電梯大樓
277,公寓
278,公寓
279,公寓
280,公寓
281,公寓
282,公寓
283,公寓
284,電梯大樓
285,公寓
286,透天厝
287,公寓
288,公寓
289,透天厝
290,公寓
291,公寓
292,電梯大樓
293,透天厝
294,公寓
295,透天厝
296,公寓
297,電梯大樓
298,公寓
299,公寓
300,公寓
301,電梯大樓
302,公寓
303,電梯大樓
304,電梯大樓
305,電梯大樓
306,電梯大樓
307,電梯大樓
308,電梯大樓
309,公寓
310,電梯大樓
311,公寓
312,公寓
313,公寓
314,公寓
315,公寓
316,電梯大樓
317,公寓
318,電梯大樓
319,電梯大樓
320,電梯大樓
321,電梯大樓
322,電梯大樓
323,電梯大樓
324,最短租期一年
325,公寓
326,電梯大樓
327,公寓
328,公寓
329,電梯大樓
330,電梯大樓
331,電梯大樓
332,公寓
333,公寓
334,公寓
335,公寓
336,公寓
337,電梯大樓
338,電梯大樓
339,公寓
340,電梯大樓
341,電梯大樓
342,公寓
343,電梯大樓
344,電梯大樓
345,電梯大樓
346,公寓
347,電梯大樓
348,透天厝
349,電梯大樓
350,電梯大樓
351,電梯大樓
352,電梯大樓
353,電梯大樓
354,公寓
355,公寓
356,電梯大樓
357,公寓
358,公寓
359,電梯大樓
360,電梯大樓
361,電梯大樓
362,電梯大樓
363,公寓
364,電梯大樓
365,公寓
366,公寓
367,電梯大樓
368,電梯大樓
369,電梯大樓
370,公寓
371,透天厝
372,電梯大樓
373,公寓
374,公寓
375,電梯大樓
376,公寓
377,電梯大樓
378,最短租期1月
379,電梯大樓
380,公寓
381,公寓
382,公寓
383,最短租期一年
384,公寓
385,電梯大樓
386,公寓
387,電梯大樓
388,透天厝
389,電梯大樓
390,電梯大樓
391,公寓
392,電梯大樓
393,電梯大樓
394,公寓
395,公寓
396,公寓
397,電梯大樓
398,電梯大樓
399,電梯大樓
400,公寓
401,電梯大樓
402,電梯大樓
403,公寓
404,公寓
405,公寓
406,電梯大樓
407,最短租期3月
408,電梯大樓
409,電梯大樓
410,電梯大樓
411,電梯大樓
412,公寓
413,公寓
414,公寓
415,電梯大樓
416,公寓
417,電梯大樓
418,公寓
419,電梯大樓
420,公寓
421,公寓
422,電梯大樓
423,電梯大樓
424,電梯大樓
425,公寓
426,公寓
427,公寓
428,電梯大樓
429,公寓
430,公寓
431,電梯大樓
432,電梯大樓
433,電梯大樓
434,電梯大樓
435,電梯大樓
436,電梯大樓
437,電梯大樓
438,公寓
439,電梯大樓
440,公寓
441,電梯大樓
442,電梯大樓
443,公寓
444,公寓
445,電梯大樓
446,電梯大樓
447,電梯大樓
448,公寓
449,公寓
450,公寓
451,公寓
452,公寓
453,透天厝
454,公寓
455,公寓
456,電梯大樓
457,電梯大樓
458,公寓
459,公寓
460,公寓
461,公寓
462,公寓
463,公寓
464,電梯大樓
465,電梯大樓
466,電梯大樓
467,電梯大樓
468,電梯大樓
469,公寓
470,電梯大樓
471,公寓
472,電梯大樓
473,電梯大樓
474,電梯大樓
475,電梯大樓
476,電梯大樓
477,電梯大樓
478,電梯大樓
479,公寓
480,電梯大樓
481,電梯大樓
482,公寓
483,電梯大樓
484,公寓
485,電梯大樓
486,電梯大樓
487,電梯大樓
488,電梯大樓
489,電梯大樓
490,電梯大樓
491,電梯大樓
492,電梯大樓
493,公寓
494,電梯大樓
495,公寓
496,電梯大樓
497,電梯大樓
498,公寓
499,公寓
500,公寓
501,公寓
502,公寓
503,電梯大樓
504,電梯大樓
505,電梯大樓
506,公寓
507,電梯大樓
508,電梯大樓
509,公寓
510,電梯大樓
511,公寓
512,電梯大樓
513,電梯大樓
514,電梯大樓
515,電梯大樓
516,公寓
517,電梯大樓
518,電梯大樓
519,公寓
520,公寓
521,電梯大樓
522,公寓
523,公寓
524,公寓
525,電梯大樓
526,電梯大樓
527,電梯大樓
528,電梯大樓
529,公寓
530,電梯大樓
531,電梯大樓
532,電梯大樓
533,電梯大樓
534,電梯大樓
535,電梯大樓
536,電梯大樓
537,電梯大樓
538,電梯大樓
539,公寓
540,電梯大樓
541,電梯大樓
542,電梯大樓
543,公寓
544,電梯大樓
545,電梯大樓
546,公寓
547,公寓
548,電梯大樓
549,電梯大樓
550,公寓
551,電梯大樓
552,電梯大樓
553,電梯大樓
554,電梯大樓
555,公寓
556,電梯大樓
557,電梯大樓
558,公寓
559,電梯大樓
560,電梯大樓
561,電梯大樓
562,電梯大樓
563,電梯大樓
564,電梯大樓
565,公寓
566,電梯大樓
567,電梯大樓
568,電梯大樓
569,公寓
570,電梯大樓
571,電梯大樓
572,電梯大樓
573,公寓
574,電梯大樓
575,電梯大樓
576,公寓
577,電梯大樓
578,電梯大樓
579,電梯大樓
580,電梯大樓
581,電梯大樓
582,電梯大樓
583,電梯大樓
584,電梯大樓
585,電梯大樓
586,電梯大樓
587,電梯大樓
588,電梯大樓
589,電梯大樓
590,公寓
591,公寓
592,電梯大樓
593,電梯大樓
594,電梯大樓
595,公寓
596,電梯大樓
597,公寓
598,電梯大樓
599,電梯大樓
600,電梯大樓
601,公寓
602,公寓
603,公寓
604,公寓
605,電梯大樓
606,電梯大樓
607,電梯大樓
608,電梯大樓
609,電梯大樓
610,電梯大樓
611,公寓
612,公寓
613,電梯大樓
614,電梯大樓
615,電梯大樓
616,電梯大樓
617,電梯大樓
618,電梯大樓
619,公寓
620,電梯大樓
621,電梯大樓
622,公寓
623,電梯大樓
624,電梯大樓
625,電梯大樓
626,最短租期30天
627,電梯大樓
628,公寓
629,公寓
630,電梯大樓
631,電梯大樓
632,公寓
633,公寓
634,公寓
635,最短租期一年
636,電梯大樓
637,電梯大樓
638,電梯大樓
639,電梯大樓
640,電梯大樓
641,電梯大樓
642,電梯大樓
643,電梯大樓
644,電梯大樓
645,電梯大樓
646,電梯大樓
647,公寓
648,電梯大樓
649,電梯大樓
650,電梯大樓
651,電梯大樓
652,電梯大樓
653,電梯大樓
654,電梯大樓
655,電梯大樓
656,透天厝
657,電梯大樓
658,電梯大樓
659,電梯大樓
660,公寓
661,電梯大樓
662,電梯大樓
663,電梯大樓
664,電梯大樓
665,電梯大樓
666,透天厝
667,電梯大樓
668,電梯大樓
669,電梯大樓
670,公寓
671,公寓
672,電梯大樓
673,電梯大樓
674,電梯大樓
675,電梯大樓
676,電梯大樓
677,電梯大樓
678,電梯大樓
679,電梯大樓
680,公寓
681,電梯大樓
682,電梯大樓
683,電梯大樓
684,電梯大樓
685,電梯大樓
686,電梯大樓
687,電梯大樓
688,電梯大樓
689,電梯大樓
690,電梯大樓
691,電梯大樓
692,電梯大樓
693,電梯大樓
694,電梯大樓
695,電梯大樓
696,電梯大樓
697,電梯大樓
698,電梯大樓
699,電梯大樓
700,電梯大樓
701,電梯大樓
702,電梯大樓
703,電梯大樓
704,電梯大樓
705,電梯大樓
706,公寓
707,電梯大樓
708,電梯大樓
709,電梯大樓
710,電梯大樓
711,電梯大樓
712,公寓
713,電梯大樓
714,電梯大樓
715,公寓
716,電梯大樓
717,電梯大樓
718,電梯大樓
719,電梯大樓
720,電梯大樓
721,電梯大樓
722,電梯大樓
723,電梯大樓
724,電梯大樓
725,電梯大樓
726,電梯大樓
727,電梯大樓
728,電梯大樓
729,電梯大樓
730,電梯大樓
731,電梯大樓
732,電梯大樓
733,公寓
734,電梯大樓
735,電梯大樓
736,電梯大樓
737,公寓
738,電梯大樓
739,電梯大樓
740,公寓
741,電梯大樓
742,電梯大樓
743,電梯大樓
744,電梯大樓
745,電梯大樓
746,電梯大樓
747,公寓
748,公寓
749,公寓
750,電梯大樓
751,公寓
752,公寓
753,公寓
754,電梯大樓
755,電梯大樓
756,公寓
757,公寓
758,公寓
759,公寓
760,公寓
761,電梯大樓
762,電梯大樓
763,公寓
764,公寓
765,公寓
766,電梯大樓
767,公寓
768,公寓
769,公寓
770,電梯大樓
771,公寓
772,透天厝
773,電梯大樓
774,電梯大樓
775,電梯大樓
776,電梯大樓
777,公寓
778,電梯大樓
779,電梯大樓
780,電梯大樓
781,公寓
782,電梯大樓
783,公寓
784,公寓
785,電梯大樓
786,電梯大樓
787,電梯大樓
788,公寓
789,公寓
790,電梯大樓
791,公寓
792,公寓
793,電梯大樓
794,公寓
795,電梯大樓
796,電梯大樓
797,電梯大樓
798,電梯大樓
799,公寓
800,電梯大樓
801,公寓
802,公寓
803,最短租期三個月
804,公寓
805,電梯大樓
806,電梯大樓
807,電梯大樓
808,最短租期一年
809,公寓
810,公寓
811,電梯大樓
812,電梯大樓
813,最短租期一年
814,電梯大樓
815,電梯大樓
816,公寓
817,最短租期一年
818,住宅大樓
819,公寓
820,電梯大樓
821,公寓
822,公寓
823,電梯大樓
824,公寓
825,公寓
826,公寓
827,公寓
828,公寓
829,公寓
830,公寓
831,公寓
832,公寓
833,別墅
834,電梯大樓
835,電梯大樓
836,電梯大樓
837,公寓
838,公寓
839,公寓
840,電梯大樓
841,公寓
842,公寓
843,公寓
844,公寓
845,公寓
846,公寓
847,住宅大樓
848,公寓
849,電梯大樓
850,電梯大樓
851,電梯大樓
852,電梯大樓
853,電梯大樓
854,電梯大樓
855,透天厝
856,電梯大樓
857,公寓
858,電梯大樓
859,電梯大樓
860,公寓
861,公寓
862,公寓
863,透天厝
864,電梯大樓
865,電梯大樓
866,最短租期一年
867,公寓
868,電梯大樓
869,公寓
870,公寓
871,透天厝
872,電梯大樓
873,公寓
874,公寓
875,電梯大樓
876,公寓
877,公寓
878,電梯大樓
879,電梯大樓
880,電梯大樓
881,公寓
882,公寓
883,透天厝
884,最短租期一年
885,電梯大樓
886,電梯大樓
887,公寓
888,公寓
889,公寓
890,電梯大樓
891,公寓
892,公寓
893,公寓
894,公寓
895,公寓
896,電梯大樓
897,公寓
898,公寓
899,公寓
900,公寓
901,公寓
902,公寓
903,公寓
904,住宅大樓
905,公寓
906,電梯大樓
907,電梯大樓
908,電梯大樓
909,電梯大樓
910,電梯大樓
911,透天厝
912,電梯大樓
913,公寓
914,電梯大樓
915,電梯大樓
916,公寓
917,公寓
918,公寓
919,透天厝
920,電梯大樓
921,電梯大樓
922,最短租期一年
923,公寓
924,電梯大樓
925,公寓
926,公寓
927,公寓
928,電梯大樓
929,電梯大樓
930,公寓
931,電梯大樓
932,公寓
933,電梯大樓
934,公寓
935,公寓
936,公寓
937,公寓
938,公寓
939,公寓
940,公寓
941,透天厝
942,電梯大樓
943,公寓
944,公寓
945,電梯大樓
946,公寓
947,公寓
948,電梯大樓
949,電梯大樓
950,電梯大樓
951,公寓
952,公寓
953,透天厝
954,最短租期一年
955,電梯大樓
956,電梯大樓
957,公寓
958,公寓
959,公寓
960,電梯大樓
961,公寓
962,公寓
963,公寓
964,透天厝
965,電梯大樓
966,公寓
967,公寓
968,電梯大樓
969,公寓
970,公寓
971,電梯大樓
972,電梯大樓
973,電梯大樓
974,公寓
975,公寓
976,透天厝
977,最短租期一年
978,電梯大樓
979,電梯大樓
980,公寓
981,公寓
982,公寓
983,電梯大樓
984,公寓
985,公寓
986,公寓
987,公寓
988,公寓
989,電梯大樓
990,公寓
991,公寓
992,最短租期一年
993,電梯大樓
994,電梯大樓
995,公寓
996,公寓
997,公寓
998,電梯大樓
999,公寓
1000,公寓
1001,公寓
1002,公寓
1003,公寓
1004,電梯大樓
1005,公寓
1006,公寓
1007,公寓
1008,電梯大樓
1009,電梯大樓
1010,電梯大樓
1011,公寓
1012,公寓
1013,電梯大樓
1014,電梯大樓
1015,電梯大樓
1016,公寓
1017,公寓
1018,公寓
1019,電梯大樓
1020,公寓
1021,電梯大樓
1022,電梯大樓
1023,公寓
1024,公寓
1025,公寓
1026,電梯大樓
1027,公寓
1028,公寓
1029,公寓
1030,公寓
1031,公寓
1032,電梯大樓
1033,公寓
1034,公寓
1035,公寓
1036,電梯大樓
1037,電梯大樓
1038,電梯大樓
1039,公寓
1040,公寓
1041,電梯大樓
1042,電梯大樓
1043,公寓
1044,公寓
1045,公寓
1046,電梯大樓
1047,電梯大樓
1048,電梯大樓
1049,電梯大樓
1050,最短租期一年
1051,電梯大樓
1052,電梯大樓
1053,公寓
1054,透天厝
1055,最短租期一年
1056,電梯大樓
1057,電梯大樓
1058,公寓
1059,公寓
1060,公寓
1061,電梯大樓
1062,公寓
1063,公寓
1064,公寓
1065,公寓
1066,公寓
1067,電梯大樓
1068,公寓
1069,公寓
1070,公寓
1071,電梯大樓
1072,電梯大樓
1073,電梯大樓
1074,公寓
1075,公寓
1076,電梯大樓
1077,電梯大樓
1078,公寓
1079,公寓
1080,電梯大樓
1081,電梯大樓
1082,電梯大樓
1083,最短租期一年
1084,公寓
1085,電梯大樓
1086,公寓
1087,公寓
1088,公寓
1089,電梯大樓
1090,電梯大樓
1091,電梯大樓
1092,公寓
1093,電梯大樓
1094,透天厝
1095,電梯大樓
1096,公寓
1097,公寓
1098,最短租期一年
1099,電梯大樓
1100,電梯大樓
1101,電梯大樓
1102,公寓
1103,公寓
1104,電梯大樓
1105,電梯大樓
1106,公寓
1107,電梯大樓
1108,公寓
1109,透天厝
1110,透天厝
1111,公寓
1112,公寓
1113,電梯大樓
1114,電梯大樓
1115,電梯大樓
1116,公寓
1117,電梯大樓
1118,透天厝
1119,電梯大樓
1120,公寓
1121,公寓
1122,最短租期一年
1123,電梯大樓
1124,電梯大樓
1125,電梯大樓
1126,公寓
1127,公寓
1128,電梯大樓
1129,電梯大樓
1130,公寓
1131,電梯大樓
1132,公寓
1133,透天厝
1134,公寓
1135,公寓
1136,電梯大樓
1137,電梯大樓
1138,透天厝
1139,電梯大樓
1140,公寓
1141,電梯大樓
1142,電梯大樓
1143,公寓
1144,電梯大樓
1145,公寓
1146,公寓
1147,電梯大樓
1148,公寓
1149,公寓
1150,公寓
1151,公寓
1152,公寓
1153,公寓
1154,公寓
1155,電梯大樓
1156,電梯大樓
1157,公寓
1158,公寓
1159,公寓
1160,公寓
1161,電梯大樓
1162,電梯大樓
1163,公寓
1164,透天厝
1165,電梯大樓
1166,公寓
1167,電梯大樓
1168,公寓
1169,公寓
1170,公寓
1171,電梯大樓
1172,公寓
1173,公寓
1174,公寓
1175,透天厝
1176,電梯大樓
1177,公寓
1178,電梯大樓
1179,電梯大樓
1180,公寓
1181,公寓
1182,公寓
1183,透天厝
1184,電梯大樓
1185,電梯大樓
1186,最短租期一年
1187,公寓
1188,電梯大樓
1189,公寓
1190,公寓
1191,公寓
1192,電梯大樓
1193,電梯大樓
1194,電梯大樓
1195,公寓
1196,電梯大樓
1197,透天厝
1198,電梯大樓
1199,公寓
1200,公寓
1201,公寓
1202,公寓
1203,公寓
1204,公寓
1205,公寓
1206,公寓
1207,公寓
1208,電梯大樓
1209,公寓
1210,公寓
1211,公寓
1212,電梯大樓
1213,電梯大樓
1214,電梯大樓
1215,公寓
1216,公寓
1217,電梯大樓
1218,電梯大樓
1219,電梯大樓
1220,公寓
1221,電梯大樓
1222,公寓
1223,公寓
1224,電梯大樓
1225,公寓
1226,公寓
1227,公寓
1228,公寓
1229,公寓
1230,公寓
1231,公寓
1232,電梯大樓
1233,電梯大樓
1234,電梯大樓
1235,公寓
1236,電梯大樓
1237,公寓
1238,公寓
1239,電梯大樓
1240,公寓
1241,公寓
1242,公寓
1243,公寓
1244,公寓
1245,公寓
1246,公寓
1247,電梯大樓
1248,電梯大樓
1249,公寓
1250,公寓
1251,公寓
1252,公寓
1253,電梯大樓
1254,電梯大樓
1255,公寓
1256,透天厝
1257,電梯大樓
1258,公寓
1259,電梯大樓
1260,公寓
1261,公寓
1262,電梯大樓
1263,公寓
1264,透天厝
1265,電梯大樓
1266,公寓
1267,電梯大樓
1268,公寓
1269,公寓
1270,公寓
1271,公寓
1272,最短租期一年
1273,電梯大樓
1274,電梯大樓
1275,電梯大樓
1276,公寓
1277,公寓
1278,電梯大樓
1279,電梯大樓
1280,公寓
1281,電梯大樓
1282,公寓
1283,透天厝
1284,公寓
1285,公寓
1286,電梯大樓
1287,電梯大樓
1288,透天厝
1289,電梯大樓
1290,公寓
1291,公寓
1292,電梯大樓
1293,電梯大樓
1294,公寓
1295,電梯大樓
1296,公寓
1297,透天厝
1298,公寓
1299,公寓
1300,電梯大樓
1301,電梯大樓
1302,透天厝
1303,電梯大樓
1304,電梯大樓
1305,公寓
1306,公寓
1307,公寓
1308,公寓
1309,公寓
1310,透天厝
1311,電梯大樓
1312,公寓
1313,公寓
1314,公寓
1315,公寓
1316,透天厝
1317,公寓
1318,公寓
1319,公寓
1320,公寓
1321,公寓
1322,電梯大樓
1323,電梯大樓
1324,公寓
1325,公寓
1326,公寓
1327,公寓
1328,公寓
1329,透天厝
1330,電梯大樓
1331,公寓
1332,公寓
1333,公寓
1334,公寓
1335,透天厝
1336,公寓
1337,公寓
1338,公寓
1339,公寓
1340,公寓
1341,公寓
1342,公寓
1343,電梯大樓
1344,公寓
1345,電梯大樓
1346,電梯大樓
1347,公寓
1348,公寓
1349,公寓
1350,電梯大樓
1351,透天厝
1352,公寓
1353,公寓
1354,公寓
1355,透天厝
1356,公寓
1357,公寓
1358,公寓
1359,公寓
1360,透天厝
1361,公寓
1362,公寓
1363,公寓
1364,公寓
1365,公寓
1366,電梯大樓
1367,公寓
1368,公寓
1369,公寓
1370,公寓
1371,公寓
1372,公寓
1373,公寓
1374,公寓
1375,電梯大樓
1376,公寓
1377,公寓
1378,電梯大樓
1379,公寓
1380,公寓
1381,電梯大樓
1382,公寓
1383,公寓
1384,電梯大樓
1385,電梯大樓
1386,公寓
1387,透天厝
1388,電梯大樓
1389,公寓
1390,電梯大樓
1391,公寓
1392,公寓
1393,公寓
1394,公寓
1395,公寓
1396,電梯大樓
1397,公寓
1398,公寓
1399,電梯大樓
1400,公寓
1401,公寓
1402,公寓
1403,電梯大樓
1404,公寓
1405,公寓
1406,公寓
1407,公寓
1408,公寓
1409,電梯大樓
1410,公寓
1411,電梯大樓
1412,公寓
1413,公寓
1414,公寓
1415,最短租期一年
1416,公寓
1417,公寓
1418,公寓
1419,公寓
1420,電梯大樓
1421,公寓
1422,公寓
1423,電梯大樓
1424,電梯大樓
1425,公寓
1426,公寓
1427,公寓
1428,公寓
1429,公寓
1430,公寓
1431,最短租期一年
1432,公寓
1433,電梯大樓
1434,公寓
1435,公寓
1436,電梯大樓
1437,透天厝
1438,透天厝
1439,公寓
1440,公寓
1441,公寓
1442,公寓
1443,公寓
1444,公寓
1445,電梯大樓
1446,公寓
1447,公寓
1448,電梯大樓
1449,電梯大樓
1450,公寓
1451,公寓
1452,公寓
1453,公寓
1454,公寓
1455,透天厝
1456,電梯大樓
1457,公寓
1458,公寓
1459,公寓
1460,公寓
1461,公寓
1462,透天厝
1463,電梯大樓
1464,公寓
1465,公寓
1466,公寓
1467,電梯大樓
1468,公寓
1469,公寓
1470,最短租期一年
1471,最短租期一年
1472,電梯大樓
1473,電梯大樓
1474,電梯大樓
1475,公寓
1476,公寓
1477,電梯大樓
1478,電梯大樓
1479,公寓
1480,電梯大樓
1481,公寓
1482,透天厝
1483,公寓
1484,公寓
1485,電梯大樓
1486,電梯大樓
1487,透天厝
1488,電梯大樓
1489,電梯大樓
1490,公寓
1491,公寓
1492,公寓
1493,公寓
1494,公寓
1495,透天厝
1496,電梯大樓
1497,公寓
1498,公寓
1499,電梯大樓
1500,公寓
1501,公寓
1502,電梯大樓
1503,電梯大樓
1504,電梯大樓
1505,公寓
1506,電梯大樓
1507,電梯大樓
1508,電梯大樓
1509,公寓
1510,公寓
1511,公寓
1512,公寓
1513,華廈
1514,公寓
1515,電梯大樓
1516,公寓
1517,最短租期一年
1518,公寓
1519,電梯大樓
1520,電梯大樓
1521,透天厝
1522,電梯大樓
1523,公寓
1524,公寓
1525,公寓
1526,公寓
1527,公寓
1528,公寓
1529,公寓
1530,電梯大樓
1531,公寓
1532,公寓
1533,最短租期一年
1534,公寓
1535,電梯大樓
1536,電梯大樓
1537,透天厝
1538,電梯大樓
1539,公寓
1540,公寓
1541,公寓
1542,公寓
1543,公寓
1544,公寓
1545,公寓
1546,公寓
1547,公寓
1548,公寓
1549,公寓
1550,電梯大樓
1551,電梯大樓
1552,公寓
1553,公寓
1554,公寓
1555,公寓
1556,公寓
1557,公寓
1558,公寓
1559,公寓
1560,公寓
1561,公寓
1562,公寓
1563,公寓
1564,公寓
1565,公寓
1566,公寓
1567,公寓
1568,公寓
1569,電梯大樓
1570,電梯大樓
1571,公寓
1572,公寓
1573,公寓
1574,公寓
1575,公寓
1576,公寓
1577,公寓
1578,公寓
1579,最短租期一年
1580,公寓
1581,公寓
1582,公寓
1583,電梯大樓
1584,公寓
1585,電梯大樓
1586,公寓
1587,公寓
1588,公寓
1589,公寓
1590,公寓
1591,公寓
1592,公寓
1593,公寓
1594,公寓
1595,電梯大樓
1596,公寓
1597,電梯大樓
1598,公寓
1599,公寓
1600,公寓
1601,公寓
1602,電梯大樓
1603,電梯大樓
1604,公寓
1605,公寓
1606,公寓
1607,公寓
1608,公寓
1609,電梯大樓
1610,公寓
1611,電梯大樓
1612,電梯大樓
1613,公寓
1614,公寓
1615,電梯大樓
1616,電梯大樓
1617,公寓
1618,電梯大樓
1619,電梯大樓
1620,公寓
1621,公寓
1622,公寓
1623,公寓
1624,公寓
1625,公寓
1626,電梯大樓
1627,公寓
1628,電梯大樓
1629,電梯大樓
1630,公寓
1631,公寓
1632,電梯大樓
1633,電梯大樓
1634,公寓
1635,電梯大樓
1636,電梯大樓
1637,公寓
1638,公寓
1639,公寓
1640,電梯大樓
1641,公寓
1642,公寓
1643,電梯大樓
1644,公寓
1645,公寓
1646,公寓
1647,公寓
1648,公寓
1649,電梯大樓
1650,電梯大樓
1651,電梯大樓
1652,電梯大樓
1653,公寓
1654,公寓
1655,公寓
1656,電梯大樓
1657,公寓
1658,公寓
1659,電梯大樓
1660,公寓
1661,公寓
1662,公寓
1663,公寓
1664,公寓
1665,電梯大樓
1666,透天厝
1667,公寓
1668,電梯大樓
1669,公寓
1670,公寓
1671,電梯大樓
1672,公寓
1673,公寓
1674,公寓
1675,透天厝
1676,電梯大樓
1677,公寓
1678,電梯大樓
1679,電梯大樓
1680,公寓
1681,電梯大樓
1682,公寓
1683,公寓
1684,公寓
1685,公寓
1686,電梯大樓
1687,透天厝
1688,公寓
1689,公寓
1690,透天厝
1691,公寓
1692,公寓
1693,公寓
1694,公寓
1695,公寓
1696,電梯大樓
1697,公寓
1698,公寓
1699,公寓
1700,公寓
1701,公寓
1702,公寓
1703,電梯大樓
1704,電梯大樓
1705,公寓
1706,公寓
1707,公寓
1708,電梯大樓
1709,公寓
1710,公寓
1711,公寓
1712,公寓
1713,公寓
1714,公寓
1715,公寓
1716,公寓
1717,公寓
1718,電梯大樓
1719,電梯大樓
1720,公寓
1721,公寓
1722,公寓
1723,電梯大樓
1724,公寓
1725,電梯大樓
1726,公寓
1727,公寓
1728,電梯大樓
1729,公寓
1730,公寓
1731,公寓
1732,公寓
1733,公寓
1734,公寓
1735,電梯大樓
1736,公寓
1737,電梯大樓
1738,公寓
1739,華廈
1740,公寓
1741,電梯大樓
1742,公寓
1743,電梯大樓
1744,公寓
1745,透天厝
1746,公寓
1747,最短租期一年
1748,電梯大樓
1749,公寓
1750,電梯大樓
1751,電梯大樓
1752,最短租期一年
1753,最短租期三個月
1754,公寓
1755,公寓
1756,電梯大樓
1757,電梯大樓
1758,電梯大樓
1759,電梯大樓
1760,公寓
1761,公寓
1762,電梯大樓
1763,電梯大樓
1764,公寓
1765,最短租期半年
1766,電梯大樓
1767,公寓
1768,住宅大樓
1769,公寓
1770,電梯大樓
1771,公寓
1772,公寓
1773,電梯大樓
1774,公寓
1775,電梯大樓
1776,公寓
1777,公寓
1778,電梯大樓
1779,公寓
1780,公寓
1781,公寓
1782,公寓
1783,公寓
1784,公寓
1785,電梯大樓
1786,公寓
1787,電梯大樓
1788,公寓
1789,華廈
1790,電梯大樓
1791,電梯大樓
1792,電梯大樓
1793,公寓
1794,電梯大樓
